Type,Date,Lat,Lng
Medic,9/2/2014,47.643049,-122.416355
Medic,9/2/2015,47.523307,-122.269986
Medic,9/2/2015,47.559388,-122.275484
fire,9/2/2015,47.512564,-122.282018
Medic,9/2/2015,47.688581,-122.28639
Medic,9/2/2015,47.701298,-122.286622
fire,9/2/2015,47.593001,-122.289003
Medic,9/2/2015,47.708356,-122.289374
Medic,9/2/2015,47.571408,-122.291001
Medic,9/2/2015,47.54778,-122.292606
fire,9/2/2015,47.662007,-122.293494
Medic,9/2/2015,47.584234,-122.299024
Medic,9/2/2015,47.666557,-122.299552
fire,9/2/2015,47.567734,-122.300148
fire,9/2/2015,47.628736,-122.300353
Medic,9/2/2015,47.71042,-122.300472
Medic,9/2/2015,47.71042,-122.300472
fire,9/2/2015,47.619273,-122.302401
Medic,9/2/2015,47.692488,-122.302549
fire,9/2/2015,47.657426,-122.309724
fire,9/2/2015,47.650266,-122.310514
fire,9/2/2015,47.650266,-122.310514
fire,9/2/2015,47.652037,-122.310567
fire,9/2/2015,47.671744,-122.310769
Medic,9/2/2015,47.601683,-122.311556
Medic,9/2/2015,47.671598,-122.311901
Medic,9/2/2015,47.727168,-122.312018
Medic,9/2/2015,47.656834,-122.313246
fire,9/2/2015,47.663288,-122.314235
Medic,9/2/2015,47.5464,-122.316119
fire,9/2/2015,47.627065,-122.316797
Medic,9/2/2015,47.614239,-122.319449
Medic,9/2/2015,47.612963,-122.320762
Medic,9/2/2015,47.614076,-122.32078
Medic,9/2/2015,47.658551,-122.320841
Medic,9/2/2015,47.604615,-122.32228
fire,9/2/2015,47.59667,-122.32229
fire,9/2/2015,47.581888,-122.322436
Medic,9/2/2015,47.596499,-122.322456
Medic,9/2/2015,47.718744,-122.323515
fire,9/2/2015,47.708602,-122.324588
fire,9/2/2015,47.708602,-122.324588
fire,9/2/2015,47.615391,-122.325531
fire,9/2/2015,47.615391,-122.325531
fire,9/2/2015,47.577718,-122.325978
Medic,9/2/2015,47.60534,-122.327624
Medic,9/2/2015,47.599195,-122.327667
Medic,9/2/2015,47.602985,-122.328535
fire,9/2/2015,47.599968,-122.328965
Medic,9/2/2015,47.574377,-122.329059
Medic,9/2/2015,47.618002,-122.329183
Medic,9/2/2015,47.639727,-122.329523
Medic,9/2/2015,47.602769,-122.331409
fire,9/2/2015,47.619935,-122.331699
fire,9/2/2015,47.623437,-122.33172
fire,9/2/2015,47.606088,-122.332909
Medic,9/2/2015,47.617173,-122.333103
Medic,9/2/2015,47.703624,-122.333909
Medic,9/2/2015,47.61369,-122.334946
Medic,9/2/2015,47.613652,-122.335253
Medic,9/2/2015,47.607299,-122.337087
fire,9/2/2015,47.603781,-122.338424
fire,9/2/2015,47.569129,-122.339709
Medic,9/2/2015,47.610972,-122.340465
Medic,9/2/2015,47.610387,-122.341198
Medic,9/2/2015,47.549185,-122.345547
Medic,9/2/2015,47.628033,-122.347135
Medic,9/2/2015,47.615914,-122.348823
Medic,9/2/2015,47.697204,-122.349991
fire,9/2/2015,47.696022,-122.351255
Medic,9/2/2015,47.639116,-122.355401
fire,9/2/2015,47.538649,-122.357268
Medic,9/2/2015,47.522611,-122.360496
fire,9/2/2015,47.69064,-122.36332
fire,9/2/2015,47.728715,-122.364615
Medic,9/2/2015,47.639597,-122.367627
Medic,9/2/2015,47.718001,-122.367678
Medic,9/2/2015,47.544669,-122.373777
Medic,9/2/2015,47.507238,-122.374699
fire,9/2/2015,47.6317,-122.374951
fire,9/2/2015,47.6317,-122.374951
Medic,9/2/2015,47.558988,-122.376234
Medic,9/2/2015,47.558988,-122.376234
fire,9/2/2015,47.515413,-122.379304
Medic,9/2/2015,47.541029,-122.3819
Medic,9/2/2015,47.545436,-122.387209
Medic,9/2/2015,47.653933,-122.387564
Medic,9/2/2016,47.504949,-122.253012
fire,9/2/2016,47.552441,-122.263174
Medic,9/2/2016,47.502591,-122.267262
fire,9/2/2016,47.531582,-122.26999
Medic,9/2/2016,47.542238,-122.272642
fire,9/2/2016,47.669342,-122.273851
fire,9/2/2016,47.529962,-122.275661
Medic,9/2/2016,47.553402,-122.279146
Medic,9/2/2016,47.51571,-122.283949
fire,9/2/2016,47.564112,-122.286056
Medic,9/2/2016,47.61405,-122.28913
Medic,9/2/2016,47.61405,-122.28913
fire,9/2/2016,47.679421,-122.291449
Medic,9/2/2016,47.718989,-122.295405
Medic,9/2/2016,47.615372,-122.301392
Medic,9/2/2016,47.675774,-122.301653
Medic,9/2/2016,47.702221,-122.301843
Medic,9/2/2016,47.666006,-122.301934
Medic,9/2/2016,47.58619,-122.302925
fire,9/2/2016,47.661806,-122.304656
fire,9/2/2016,47.661466,-122.307242
fire,9/2/2016,47.606275,-122.311553
Medic,9/2/2016,47.620503,-122.312698
Medic,9/2/2016,47.606628,-122.312857
fire,9/2/2016,47.58055,-122.313411
fire,9/2/2016,47.552107,-122.316869
fire,9/2/2016,47.620084,-122.319542
Medic,9/2/2016,47.577176,-122.319669
Medic,9/2/2016,47.596499,-122.322456
fire,9/2/2016,47.708594,-122.323211
Medic,9/2/2016,47.699182,-122.324239
Medic,9/2/2016,47.606371,-122.325496
Medic,9/2/2016,47.699374,-122.32577
fire,9/2/2016,47.591807,-122.325968
fire,9/2/2016,47.61307,-122.326855
Medic,9/2/2016,47.638821,-122.32711
Medic,9/2/2016,47.696959,-122.328446
fire,9/2/2016,47.606302,-122.330039
Medic,9/2/2016,47.602085,-122.330783
Medic,9/2/2016,47.602172,-122.330863
Medic,9/2/2016,47.601718,-122.331581
Medic,9/2/2016,47.601718,-122.331581
fire,9/2/2016,47.601719,-122.331966
Medic,9/2/2016,47.60916,-122.33264
fire,9/2/2016,47.611611,-122.333343
Medic,9/2/2016,47.600883,-122.333937
fire,9/2/2016,47.612701,-122.334021
Medic,9/2/2016,47.608051,-122.339309
fire,9/2/2016,47.610972,-122.340465
Medic,9/2/2016,47.661386,-122.340578
Medic,9/2/2016,47.612398,-122.340892
fire,9/2/2016,47.610387,-122.341198
Medic,9/2/2016,47.614788,-122.342952
Medic,9/2/2016,47.610404,-122.343472
fire,9/2/2016,47.723577,-122.348143
fire,9/2/2016,47.656996,-122.351097
Medic,9/2/2016,47.687696,-122.3553
fire,9/2/2016,47.719656,-122.355539
Medic,9/2/2016,47.637145,-122.355602
fire,9/2/2016,47.524151,-122.359128
fire,9/2/2016,47.641605,-122.367587
fire,9/2/2016,47.628509,-122.373092
Medic,9/2/2016,47.548171,-122.373688
Medic,9/2/2016,47.544669,-122.373777
Medic,9/2/2016,47.69425,-122.375914
Medic,9/2/2016,47.580772,-122.386563
Medic,9/2/2016,47.63647,-122.402486
Medic,9/20/2014,47.528006,-122.261414
fire,9/20/2014,47.5541,-122.267674
fire,9/20/2014,47.533661,-122.269986
Medic,9/20/2014,47.537334,-122.275341
Medic,9/20/2014,47.713833,-122.287247
fire,9/20/2014,47.607942,-122.288334
Medic,9/20/2014,47.611729,-122.296223
Medic,9/20/2014,47.610157,-122.298842
fire,9/20/2014,47.723147,-122.301884
fire,9/20/2014,47.618773,-122.303644
fire,9/20/2014,47.611406,-122.303683
fire,9/20/2014,47.663074,-122.305164
Medic,9/20/2014,47.683541,-122.30535
Medic,9/20/2014,47.54541,-122.306094
fire,9/20/2014,47.687144,-122.308935
Medic,9/20/2014,47.595241,-122.309737
Medic,9/20/2014,47.61762,-122.310139
Medic,9/20/2014,47.620503,-122.312698
Medic,9/20/2014,47.615287,-122.312766
fire,9/20/2014,47.656013,-122.315699
fire,9/20/2014,47.576,-122.316011
fire,9/20/2014,47.661747,-122.316567
fire,9/20/2014,47.614076,-122.32078
Medic,9/20/2014,47.623385,-122.320928
Medic,9/20/2014,47.597468,-122.323757
Medic,9/20/2014,47.613037,-122.326981
fire,9/20/2014,47.69681,-122.327101
Medic,9/20/2014,47.592399,-122.327256
Medic,9/20/2014,47.613466,-122.328913
Medic,9/20/2014,47.581893,-122.329988
Medic,9/20/2014,47.602114,-122.330809
Medic,9/20/2014,47.623222,-122.333001
Medic,9/20/2014,47.617173,-122.333103
Medic,9/20/2014,47.703624,-122.333909
Medic,9/20/2014,47.618693,-122.334256
fire,9/20/2014,47.588229,-122.33512
Medic,9/20/2014,47.614953,-122.335295
Medic,9/20/2014,47.623322,-122.335837
Medic,9/20/2014,47.520453,-122.336003
Medic,9/20/2014,47.611672,-122.336484
Medic,9/20/2014,47.610214,-122.336683
Medic,9/20/2014,47.605178,-122.339773
fire,9/20/2014,47.607557,-122.340392
Medic,9/20/2014,47.530248,-122.34422
Medic,9/20/2014,47.612606,-122.345213
Medic,9/20/2014,47.617316,-122.347229
Medic,9/20/2014,47.69269,-122.351285
fire,9/20/2014,47.617141,-122.352885
Medic,9/20/2014,47.539112,-122.353805
fire,9/20/2014,47.624578,-122.355404
Medic,9/20/2014,47.533694,-122.361351
Medic,9/20/2014,47.55512,-122.362946
fire,9/20/2014,47.546886,-122.369961
fire,9/20/2014,47.502483,-122.376137
Medic,9/20/2014,47.669446,-122.37945
fire,9/20/2014,47.582998,-122.38215
Medic,9/20/2014,47.572748,-122.382526
fire,9/20/2014,47.686788,-122.389783
Medic,9/20/2014,47.539419,-122.390816
Medic,9/20/2015,47.530021,-122.266327
Medic,9/20/2015,47.550939,-122.277535
Medic,9/20/2015,47.540683,-122.286131
Medic,9/20/2015,47.571588,-122.286436
fire,9/20/2015,47.560473,-122.286799
Medic,9/20/2015,47.661325,-122.286952
Medic,9/20/2015,47.676098,-122.287658
fire,9/20/2015,47.724527,-122.288633
fire,9/20/2015,47.549772,-122.288795
Medic,9/20/2015,47.717399,-122.289308
Medic,9/20/2015,47.603657,-122.294928
Medic,9/20/2015,47.71767,-122.29517
Medic,9/20/2015,47.721329,-122.296339
Medic,9/20/2015,47.601783,-122.297863
Medic,9/20/2015,47.702221,-122.301843
Medic,9/20/2015,47.619215,-122.302545
Medic,9/20/2015,47.585293,-122.303456
fire,9/20/2015,47.662432,-122.305466
Medic,9/20/2015,47.661675,-122.307239
fire,9/20/2015,47.673874,-122.307624
fire,9/20/2015,47.686676,-122.30999
Medic,9/20/2015,47.561849,-122.310818
Medic,9/20/2015,47.619677,-122.311397
Medic,9/20/2015,47.656978,-122.317817
Medic,9/20/2015,47.706054,-122.320508
fire,9/20/2015,47.612987,-122.322205
Medic,9/20/2015,47.718744,-122.323515
Medic,9/20/2015,47.616499,-122.325545
Medic,9/20/2015,47.613037,-122.326981
Medic,9/20/2015,47.618002,-122.329183
Medic,9/20/2015,47.551875,-122.329565
fire,9/20/2015,47.604413,-122.329842
Medic,9/20/2015,47.603233,-122.330297
Medic,9/20/2015,47.6002,-122.330547
Medic,9/20/2015,47.602172,-122.330863
Medic,9/20/2015,47.602172,-122.330863
fire,9/20/2015,47.606624,-122.331628
fire,9/20/2015,47.60916,-122.33264
Medic,9/20/2015,47.600873,-122.332877
Medic,9/20/2015,47.703624,-122.333909
Medic,9/20/2015,47.706854,-122.336206
Medic,9/20/2015,47.615789,-122.336507
fire,9/20/2015,47.606268,-122.337677
fire,9/20/2015,47.606268,-122.337677
fire,9/20/2015,47.606268,-122.337677
fire,9/20/2015,47.606268,-122.337677
Medic,9/20/2015,47.610743,-122.338702
Medic,9/20/2015,47.625393,-122.339735
Medic,9/20/2015,47.612626,-122.341277
Medic,9/20/2015,47.690577,-122.342373
Medic,9/20/2015,47.644371,-122.346913
Medic,9/20/2015,47.610762,-122.347609
Medic,9/20/2015,47.730569,-122.347758
fire,9/20/2015,47.519127,-122.347981
fire,9/20/2015,47.719638,-122.355539
fire,9/20/2015,47.719638,-122.355539
Medic,9/20/2015,47.730718,-122.356907
Medic,9/20/2015,47.656937,-122.357581
Medic,9/20/2015,47.721549,-122.358249
fire,9/20/2015,47.696041,-122.359379
Medic,9/20/2015,47.531865,-122.360442
Medic,9/20/2015,47.624599,-122.360628
Medic,9/20/2015,47.63972,-122.373762
Medic,9/20/2015,47.63972,-122.373762
fire,9/20/2015,47.669442,-122.376214
fire,9/20/2015,47.667834,-122.382118
Medic,9/20/2015,47.670187,-122.388155
Medic,9/20/2015,47.577227,-122.408093
Medic,9/20/2015,47.64267,-122.412212
Medic,9/20/2016,47.540158,-122.236225
Medic,9/20/2016,47.536696,-122.270213
fire,9/20/2016,47.633523,-122.277157
Medic,9/20/2016,47.615373,-122.282103
Medic,9/20/2016,47.633482,-122.284054
Medic,9/20/2016,47.675957,-122.294043
Medic,9/20/2016,47.596755,-122.299957
fire,9/20/2016,47.550543,-122.301905
Medic,9/20/2016,47.675775,-122.302579
Medic,9/20/2016,47.676048,-122.30382
Medic,9/20/2016,47.604332,-122.306158
fire,9/20/2016,47.600001,-122.308966
Medic,9/20/2016,47.661287,-122.310859
Medic,9/20/2016,47.606181,-122.311554
Medic,9/20/2016,47.715869,-122.312559
Medic,9/20/2016,47.620503,-122.312698
Medic,9/20/2016,47.588437,-122.315855
Medic,9/20/2016,47.597409,-122.317227
Medic,9/20/2016,47.597409,-122.317227
fire,9/20/2016,47.657514,-122.317802
fire,9/20/2016,47.65815,-122.318793
fire,9/20/2016,47.610403,-122.319146
Medic,9/20/2016,47.539432,-122.320383
fire,9/20/2016,47.708935,-122.320569
fire,9/20/2016,47.610264,-122.320682
Medic,9/20/2016,47.621988,-122.320906
Medic,9/20/2016,47.604615,-122.32228
Medic,9/20/2016,47.596499,-122.322456
Medic,9/20/2016,47.664365,-122.322869
fire,9/20/2016,47.69769,-122.323048
fire,9/20/2016,47.59296,-122.323236
Medic,9/20/2016,47.616364,-122.323438
fire,9/20/2016,47.642031,-122.325888
fire,9/20/2016,47.617738,-122.326511
Medic,9/20/2016,47.599968,-122.328965
Medic,9/20/2016,47.624416,-122.329164
fire,9/20/2016,47.609088,-122.330457
Medic,9/20/2016,47.600194,-122.330541
fire,9/20/2016,47.601718,-122.331581
Medic,9/20/2016,47.619935,-122.331699
Medic,9/20/2016,47.619935,-122.331699
Medic,9/20/2016,47.618517,-122.334255
fire,9/20/2016,47.600782,-122.335947
Medic,9/20/2016,47.613622,-122.337015
Medic,9/20/2016,47.608292,-122.337995
fire,9/20/2016,47.617353,-122.339354
fire,9/20/2016,47.571328,-122.339668
fire,9/20/2016,47.610972,-122.340465
Medic,9/20/2016,47.528653,-122.340953
Medic,9/20/2016,47.610387,-122.341198
Medic,9/20/2016,47.705048,-122.34174
fire,9/20/2016,47.633969,-122.342284
Medic,9/20/2016,47.615516,-122.344184
Medic,9/20/2016,47.724677,-122.344993
fire,9/20/2016,47.612606,-122.345213
fire,9/20/2016,47.612469,-122.347685
Medic,9/20/2016,47.614217,-122.347937
Medic,9/20/2016,47.626322,-122.348863
fire,9/20/2016,47.614798,-122.348918
Medic,9/20/2016,47.624578,-122.355404
Medic,9/20/2016,47.723436,-122.355547
Medic,9/20/2016,47.637416,-122.355598
Medic,9/20/2016,47.637416,-122.355598
Medic,9/20/2016,47.627192,-122.356823
fire,9/20/2016,47.568791,-122.37075
Medic,9/20/2016,47.54666,-122.373219
fire,9/20/2016,47.546292,-122.376405
Medic,9/20/2016,47.66509,-122.380265
Medic,9/20/2016,47.569465,-122.380367
Medic,9/20/2016,47.515282,-122.384701
Medic,9/20/2016,47.693008,-122.385007
Medic,9/20/2016,47.588027,-122.386277
Medic,9/20/2016,47.588027,-122.386277
fire,9/20/2016,47.576994,-122.386713
fire,9/20/2016,47.676434,-122.387571
fire,9/20/2016,47.564803,-122.396334
fire,9/20/2016,47.642236,-122.396973
Medic,9/20/2016,47.640276,-122.396987
fire,9/20/2016,47.578777,-122.402528
Medic,9/21/2014,47.496513,-122.26055
fire,9/21/2014,47.676577,-122.261465
fire,9/21/2014,47.678045,-122.271603
Medic,9/21/2014,47.548785,-122.276963
Medic,9/21/2014,47.668729,-122.286859
Medic,9/21/2014,47.571408,-122.291001
Medic,9/21/2014,47.589433,-122.292492
fire,9/21/2014,47.731974,-122.296132
fire,9/21/2014,47.661238,-122.297259
Medic,9/21/2014,47.61842,-122.30365
Medic,9/21/2014,47.65604,-122.304571
fire,9/21/2014,47.663074,-122.305164
fire,9/21/2014,47.621249,-122.308727
Medic,9/21/2014,47.616443,-122.310151
Medic,9/21/2014,47.595874,-122.31153
Medic,9/21/2014,47.620503,-122.312698
fire,9/21/2014,47.611557,-122.31534
fire,9/21/2014,47.588437,-122.315855
Medic,9/21/2014,47.617661,-122.316892
Medic,9/21/2014,47.526449,-122.317582
Medic,9/21/2014,47.608354,-122.318066
Medic,9/21/2014,47.614094,-122.318141
Medic,9/21/2014,47.614094,-122.318141
Medic,9/21/2014,47.614094,-122.318141
fire,9/21/2014,47.621988,-122.320906
fire,9/21/2014,47.571408,-122.325986
Medic,9/21/2014,47.61393,-122.327805
Medic,9/21/2014,47.595693,-122.333273
Medic,9/21/2014,47.59365,-122.334194
Medic,9/21/2014,47.577396,-122.334202
fire,9/21/2014,47.617952,-122.338385
fire,9/21/2014,47.712367,-122.342125
Medic,9/21/2014,47.613167,-122.342193
fire,9/21/2014,47.690802,-122.342376
fire,9/21/2014,47.705096,-122.344695
fire,9/21/2014,47.705242,-122.346038
Medic,9/21/2014,47.641091,-122.346584
fire,9/21/2014,47.614798,-122.348918
fire,9/21/2014,47.649823,-122.351303
Medic,9/21/2014,47.723436,-122.355547
Medic,9/21/2014,47.632317,-122.356935
Medic,9/21/2014,47.66718,-122.361584
Medic,9/21/2014,47.553321,-122.362969
Medic,9/21/2014,47.518178,-122.367277
Medic,9/21/2014,47.542429,-122.379189
fire,9/21/2014,47.562872,-122.379285
Medic,9/21/2014,47.561944,-122.380504
Medic,9/21/2014,47.699722,-122.383216
Medic,9/21/2014,47.685007,-122.385392
Medic,9/21/2014,47.663573,-122.396775
fire,9/21/2014,47.649567,-122.40361
Medic,9/21/2015,47.547937,-122.260116
Medic,9/21/2015,47.532497,-122.269988
Medic,9/21/2015,47.551919,-122.27659
Medic,9/21/2015,47.719429,-122.288533
Medic,9/21/2015,47.732138,-122.29383
fire,9/21/2015,47.624344,-122.294914
Medic,9/21/2015,47.562271,-122.295699
fire,9/21/2015,47.556401,-122.296847
Medic,9/21/2015,47.599459,-122.297408
fire,9/21/2015,47.597904,-122.297454
Medic,9/21/2015,47.584234,-122.299024
Medic,9/21/2015,47.64941,-122.299332
Medic,9/21/2015,47.645547,-122.301911
Medic,9/21/2015,47.66707,-122.301946
Medic,9/21/2015,47.601649,-122.302324
Medic,9/21/2015,47.652359,-122.303184
Medic,9/21/2015,47.651083,-122.303907
fire,9/21/2015,47.587097,-122.30481
fire,9/21/2015,47.650095,-122.306739
Medic,9/21/2015,47.549858,-122.307336
fire,9/21/2015,47.706656,-122.307739
Medic,9/21/2015,47.637058,-122.308951
fire,9/21/2015,47.611553,-122.311479
fire,9/21/2015,47.649782,-122.31223
Medic,9/21/2015,47.714518,-122.312507
Medic,9/21/2015,47.714518,-122.312507
Medic,9/21/2015,47.666436,-122.313051
Medic,9/21/2015,47.59582,-122.315923
fire,9/21/2015,47.594282,-122.316577
fire,9/21/2015,47.65991,-122.316615
fire,9/21/2015,47.710968,-122.319192
Medic,9/21/2015,47.621988,-122.320906
Medic,9/21/2015,47.594246,-122.320977
Medic,9/21/2015,47.724063,-122.321067
fire,9/21/2015,47.617718,-122.322171
fire,9/21/2015,47.617718,-122.322171
Medic,9/21/2015,47.679461,-122.322756
fire,9/21/2015,47.722865,-122.323072
Medic,9/21/2015,47.595741,-122.325068
Medic,9/21/2015,47.616017,-122.326793
Medic,9/21/2015,47.599197,-122.328968
Medic,9/21/2015,47.545614,-122.329588
Medic,9/21/2015,47.600843,-122.330271
Medic,9/21/2015,47.605126,-122.330494
fire,9/21/2015,47.610477,-122.330733
Medic,9/21/2015,47.602158,-122.330849
Medic,9/21/2015,47.602172,-122.330863
Medic,9/21/2015,47.601718,-122.331581
Medic,9/21/2015,47.601311,-122.33161
Medic,9/21/2015,47.617173,-122.333103
fire,9/21/2015,47.586103,-122.333266
Medic,9/21/2015,47.611606,-122.333354
Medic,9/21/2015,47.606801,-122.333562
fire,9/21/2015,47.590313,-122.336721
fire,9/21/2015,47.607587,-122.34042
Medic,9/21/2015,47.612626,-122.341277
Medic,9/21/2015,47.644371,-122.346913
Medic,9/21/2015,47.659332,-122.347421
fire,9/21/2015,47.617246,-122.355049
Medic,9/21/2015,47.637416,-122.355598
Medic,9/21/2015,47.701542,-122.376978
Medic,9/21/2015,47.678003,-122.379981
fire,9/21/2015,47.655813,-122.383387
Medic,9/21/2015,47.582959,-122.38648
Medic,9/21/2015,47.671649,-122.390141
fire,9/21/2015,47.652655,-122.40228
fire,9/21/2015,47.680308,-122.404628
fire,9/21/2015,47.652593,-122.407885
fire,9/21/2015,47.652593,-122.407885
Medic,9/21/2016,47.516979,-122.254621
fire,9/21/2016,47.55645,-122.262188
Medic,9/21/2016,47.532614,-122.269988
Medic,9/21/2016,47.520098,-122.274176
fire,9/21/2016,47.57316,-122.281916
fire,9/21/2016,47.6196,-122.283552
Medic,9/21/2016,47.537035,-122.28468
fire,9/21/2016,47.545087,-122.285155
fire,9/21/2016,47.662837,-122.290148
Medic,9/21/2016,47.7049,-122.290871
Medic,9/21/2016,47.56273,-122.294698
Medic,9/21/2016,47.664451,-122.300909
Medic,9/21/2016,47.548358,-122.302273
Medic,9/21/2016,47.561845,-122.310824
fire,9/21/2016,47.661536,-122.313126
fire,9/21/2016,47.602923,-122.314195
fire,9/21/2016,47.571997,-122.314711
Medic,9/21/2016,47.572139,-122.314795
Medic,9/21/2016,47.601688,-122.314922
fire,9/21/2016,47.60368,-122.318103
Medic,9/21/2016,47.706054,-122.320508
fire,9/21/2016,47.708935,-122.320569
Medic,9/21/2016,47.739682,-122.320966
fire,9/21/2016,47.5837,-122.321395
Medic,9/21/2016,47.616514,-122.323437
fire,9/21/2016,47.679803,-122.324523
Medic,9/21/2016,47.595741,-122.325068
Medic,9/21/2016,47.609343,-122.325128
fire,9/21/2016,47.708608,-122.325549
fire,9/21/2016,47.608306,-122.325731
fire,9/21/2016,47.610076,-122.325735
fire,9/21/2016,47.678556,-122.326837
Medic,9/21/2016,47.609611,-122.326845
Medic,9/21/2016,47.613146,-122.327096
fire,9/21/2016,47.600034,-122.327396
Medic,9/21/2016,47.67286,-122.32786
Medic,9/21/2016,47.697731,-122.328454
Medic,9/21/2016,47.618002,-122.329182
Medic,9/21/2016,47.618002,-122.329182
Medic,9/21/2016,47.600194,-122.330541
Medic,9/21/2016,47.605839,-122.331146
fire,9/21/2016,47.604197,-122.332714
Medic,9/21/2016,47.703624,-122.333909
Medic,9/21/2016,47.705221,-122.333933
Medic,9/21/2016,47.592046,-122.334195
Medic,9/21/2016,47.5798,-122.335125
fire,9/21/2016,47.60705,-122.335324
Medic,9/21/2016,47.612136,-122.335373
Medic,9/21/2016,47.605873,-122.335782
Medic,9/21/2016,47.520679,-122.335803
Medic,9/21/2016,47.55344,-122.337026
fire,9/21/2016,47.607299,-122.337087
Medic,9/21/2016,47.726854,-122.337217
fire,9/21/2016,47.607828,-122.339105
Medic,9/21/2016,47.723212,-122.344228
Medic,9/21/2016,47.723212,-122.344228
Medic,9/21/2016,47.705096,-122.344695
fire,9/21/2016,47.612606,-122.345213
fire,9/21/2016,47.617316,-122.347229
Medic,9/21/2016,47.728255,-122.347731
Medic,9/21/2016,47.615384,-122.347925
Medic,9/21/2016,47.517354,-122.354035
Medic,9/21/2016,47.524687,-122.355083
Medic,9/21/2016,47.714187,-122.362362
fire,9/21/2016,47.549608,-122.363016
fire,9/21/2016,47.700256,-122.364966
fire,9/21/2016,47.685137,-122.366006
fire,9/21/2016,47.643246,-122.370202
fire,9/21/2016,47.704257,-122.380667
Medic,9/21/2016,47.576994,-122.386713
fire,9/21/2016,47.566606,-122.389445
Medic,9/22/2014,47.502971,-122.259029
Medic,9/22/2014,47.520181,-122.262254
Medic,9/22/2014,47.528144,-122.268139
Medic,9/22/2014,47.665006,-122.272439
Medic,9/22/2014,47.633523,-122.277157
Medic,9/22/2014,47.539778,-122.279755
Medic,9/22/2014,47.531541,-122.283044
fire,9/22/2014,47.560584,-122.288822
Medic,9/22/2014,47.564163,-122.29352
Medic,9/22/2014,47.563954,-122.294845
Medic,9/22/2014,47.677596,-122.296325
Medic,9/22/2014,47.556401,-122.296847
